indicator_id,indicator_name,domain_id,domain,agency_city_id,agency_name,dimension_category_id,dimension_category,dimension_id,dimension,industry,interval,period,unit,value
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,208,Black,N/A,Calendar Year,2015,"per 1,000",7.6242
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2015,"per 1,000",4.9481
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2019,"per 1,000",4.7907
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2018,"per 1,000",4.5864
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2014,"per 1,000",4.8585
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2016,"per 1,000",4.9415
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2013,"per 1,000",5.3133
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2017,"per 1,000",4.5298
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,238,Hispanic,N/A,Calendar Year,2012,"per 1,000",5.2635
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2015,"per 1,000",12.1855
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2014,"per 1,000",15.2112
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2012,"per 1,000",19.7237
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2017,"per 1,000",14.186
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2013,"per 1,000",14.274
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2019,"per 1,000",12.9917
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2016,"per 1,000",17.0512
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,294,American Indian,N/A,Calendar Year,2018,"per 1,000",11.914
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2014,"per 1,000",10.6656
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2012,"per 1,000",12.9013
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2018,"per 1,000",7.1484
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2015,"per 1,000",11.0185
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2017,"per 1,000",8.5748
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2019,"per 1,000",7.074
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2013,"per 1,000",10.888
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,313,Unknown,N/A,Calendar Year,2016,"per 1,000",9.6305
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2018,"per 1,000",1.5732
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2012,"per 1,000",2.0914
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2014,"per 1,000",1.7603
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2016,"per 1,000",1.7082
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2019,"per 1,000",1.6234
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2013,"per 1,000",1.9652
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2015,"per 1,000",1.8177
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,436,White,N/A,Calendar Year,2017,"per 1,000",1.5764
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2012,"per 1,000",3.0567
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2019,"per 1,000",2.8938
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2017,"per 1,000",2.5742
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2015,"per 1,000",2.7328
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2016,"per 1,000",2.7592
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2013,"per 1,000",2.9309
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2018,"per 1,000",2.7124
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),23,Victim Race/Ethnicity,76,Asian/Pacific Islander,N/A,Calendar Year,2014,"per 1,000",2.6852
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2012,"per 1,000",6.7903
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2013,"per 1,000",6.8835
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2016,"per 1,000",7.1802
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2019,"per 1,000",6.713
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2018,"per 1,000",6.4567
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2017,"per 1,000",6.493
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2015,"per 1,000",7.0112
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,209,Bronx,N/A,Calendar Year,2014,"per 1,000",6.6132
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2018,"per 1,000",4.0789
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2016,"per 1,000",4.3944
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2019,"per 1,000",4.0112
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2012,"per 1,000",5.4102
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2015,"per 1,000",4.6191
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2017,"per 1,000",4.0537
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2013,"per 1,000",5.3221
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,211,Brooklyn,N/A,Calendar Year,2014,"per 1,000",4.8264
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2016,"per 1,000",4.0982
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2014,"per 1,000",3.8384
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2013,"per 1,000",4.1356
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2012,"per 1,000",4.3489
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2019,"per 1,000",4.2951
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2018,"per 1,000",4.0203
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2015,"per 1,000",4.0904
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,284,Manhattan,N/A,Calendar Year,2017,"per 1,000",3.8589
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2014,"per 1,000",3.1679
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2019,"per 1,000",3.015
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2018,"per 1,000",2.8915
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2015,"per 1,000",3.1328
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2012,"per 1,000",3.5573
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2013,"per 1,000",3.5005
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2017,"per 1,000",2.8697
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,386,Queens,N/A,Calendar Year,2016,"per 1,000",2.993
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2018,"per 1,000",2.0111
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2015,"per 1,000",2.3871
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2014,"per 1,000",2.2568
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2013,"per 1,000",2.5263
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2016,"per 1,000",2.2452
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2017,"per 1,000",2.0594
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2012,"per 1,000",2.3932
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),6,Borough,418,Staten Island,N/A,Calendar Year,2019,"per 1,000",1.83
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2012,"per 1,000",4.7572
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2019,"per 1,000",4.1247
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2015,"per 1,000",4.3883
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2016,"per 1,000",4.3024
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2017,"per 1,000",3.991
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2013,"per 1,000",4.6965
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2014,"per 1,000",4.3373
6,Reported Violent Crime,7,Personal & Community Safety,56,NYC  Police Department (NYPD),7,Citywide,214,Citywide,N/A,Calendar Year,2018,"per 1,000",4.0264
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,228,Female,N/A,School Year,2009,pct,46.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,228,Female,N/A,School Year,2011,pct,47.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,228,Female,N/A,School Year,2010,pct,46.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,228,Female,N/A,School Year,2006,pct,43.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,228,Female,N/A,School Year,2007,pct,48.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,228,Female,N/A,School Year,2008,pct,46.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,228,Female,N/A,School Year,2012,pct,48.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,283,Male,N/A,School Year,2008,pct,36.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,283,Male,N/A,School Year,2010,pct,34.5
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,283,Male,N/A,School Year,2007,pct,38
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,283,Male,N/A,School Year,2012,pct,34.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,283,Male,N/A,School Year,2011,pct,34.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,283,Male,N/A,School Year,2009,pct,36
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),12,Gender,283,Male,N/A,School Year,2006,pct,33.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,208,Black non-Hispanic,N/A,School Year,2009,pct,32.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,208,Black non-Hispanic,N/A,School Year,2008,pct,31.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,208,Black non-Hispanic,N/A,School Year,2010,pct,31.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,208,Black non-Hispanic,N/A,School Year,2007,pct,33
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,208,Black non-Hispanic,N/A,School Year,2006,pct,29.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,208,Black non-Hispanic,N/A,School Year,2011,pct,32
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,208,Black non-Hispanic,N/A,School Year,2012,pct,32.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,238,Hispanic,N/A,School Year,2007,pct,34.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,238,Hispanic,N/A,School Year,2008,pct,32.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,238,Hispanic,N/A,School Year,2011,pct,34.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,238,Hispanic,N/A,School Year,2006,pct,30.1
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,238,Hispanic,N/A,School Year,2009,pct,33.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,238,Hispanic,N/A,School Year,2010,pct,33.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,238,Hispanic,N/A,School Year,2012,pct,33.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,436,White non-Hispanic,N/A,School Year,2012,pct,52.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,436,White non-Hispanic,N/A,School Year,2006,pct,51.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,436,White non-Hispanic,N/A,School Year,2009,pct,56
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,436,White non-Hispanic,N/A,School Year,2010,pct,53.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,436,White non-Hispanic,N/A,School Year,2008,pct,56.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,436,White non-Hispanic,N/A,School Year,2011,pct,53.5
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,436,White non-Hispanic,N/A,School Year,2007,pct,58.2
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,76,Asian/Pacific Islander,N/A,School Year,2008,pct,62.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,76,Asian/Pacific Islander,N/A,School Year,2011,pct,61.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,76,Asian/Pacific Islander,N/A,School Year,2012,pct,60.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,76,Asian/Pacific Islander,N/A,School Year,2007,pct,62.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,76,Asian/Pacific Islander,N/A,School Year,2006,pct,54.2
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,76,Asian/Pacific Islander,N/A,School Year,2009,pct,61.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),23,Race/Ethnicity,76,Asian/Pacific Islander,N/A,School Year,2010,pct,61.6
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,202,Black non-Hispanic Female,N/A,School Year,2006,pct,34.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,202,Black non-Hispanic Female,N/A,School Year,2010,pct,37.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,202,Black non-Hispanic Female,N/A,School Year,2009,pct,38
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,202,Black non-Hispanic Female,N/A,School Year,2012,pct,39.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,202,Black non-Hispanic Female,N/A,School Year,2007,pct,38.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,202,Black non-Hispanic Female,N/A,School Year,2008,pct,36.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,202,Black non-Hispanic Female,N/A,School Year,2011,pct,38.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,203,Black non-Hispanic Male,N/A,School Year,2007,pct,25.3
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,203,Black non-Hispanic Male,N/A,School Year,2011,pct,23.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,203,Black non-Hispanic Male,N/A,School Year,2006,pct,22.01
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,203,Black non-Hispanic Male,N/A,School Year,2008,pct,24.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,203,Black non-Hispanic Male,N/A,School Year,2009,pct,25
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,203,Black non-Hispanic Male,N/A,School Year,2012,pct,24.2
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,203,Black non-Hispanic Male,N/A,School Year,2010,pct,23.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,234,Hispanic Female,N/A,School Year,2008,pct,37.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,234,Hispanic Female,N/A,School Year,2006,pct,34.62
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,234,Hispanic Female,N/A,School Year,2012,pct,41
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,234,Hispanic Female,N/A,School Year,2009,pct,38.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,234,Hispanic Female,N/A,School Year,2007,pct,39.4
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,234,Hispanic Female,N/A,School Year,2010,pct,39.1
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,234,Hispanic Female,N/A,School Year,2011,pct,40.8
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,235,Hispanic Male,N/A,School Year,2009,pct,27.9
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,235,Hispanic Male,N/A,School Year,2006,pct,23.76
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,235,Hispanic Male,N/A,School Year,2007,pct,27.7
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,235,Hispanic Male,N/A,School Year,2011,pct,26.5
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,235,Hispanic Male,N/A,School Year,2012,pct,26
7,Students Attaining Associateâ€™s or Bachelorâ€™s Degrees,1,Education,40,NYC  Department of Education (DOE),27,Race/Ethnicity/Gender,235,Hispanic Male,N/A,School Year,2008,pct,26.5
